3.1592882,3.100472,2.7412825,2.4292321,3.5114748,3.0951903,2.9750462,2.7741816,3.1076114,3.0722027,3.0416024,3.467327,3.6785522,3.6880052,3.1360765,2.879113,3.5146177,3.043612,1.5485363,2.81209,3.869684,3.228273,2.7316966,2.6839325
3.618667,2.748667,3.551333,3.601667,3.425333,2.853,3.035333,3.132333,3.494,3.155667,3.578,3.001,2.932667,2.814,2.721667,3.314,3.21,3.337333,3.079,3.38,3.811,3.715,3.212333,3.404
0.126946976,0.127991122,0.228097601,0.325525619,0.025148459,0.08488969,0.01986169,0.114340141,0.110586314,0.026449026,0.149915491,0.155390576,0.254336804,0.310591759,0.152263098,0.13122723,0.094896474,0.088010695,0.497065183,0.168020734,0.015398578,0.131016712,0.14962222,0.211535681
0.154130328,,,,,,,,,,,,,,,,,,,,,,,
