2.8065543,2.6312885,2.4114773,3.592445,2.9484727,2.9082847,3.4427786,3.3077557,2.924653,3.1330845,3.0628285,2.247077,3.119297,2.8505182,3.1768467
3.08,3.09,3.318,3.626333,3.478,3.795,3.739333,3.53,3.332667,3.349667,3.509667,3.941,3.269667,3.470333,3.343333
0.088781066,0.148450314,0.273213584,0.009345006,0.152250507,0.23365358,0.079306767,0.062958723,0.122428658,0.064657909,0.127316483,0.429820607,0.045989384,0.178603832,0.049796493
0.137771528,,,,,,,,,,,,,,
