3.0713136,3.010333,2.6456957,2.3405468,3.4008179,2.9622228,2.8681717,2.6746526,3.0190942,2.9717226,2.9315732,3.357319,3.5650828,3.576776,3.020073,2.7779186,3.3773048,2.936161,1.4384584,2.696676,3.734087,3.1094449,2.623952,2.6037388
3.618667,2.748667,3.551333,3.601667,3.425333,2.853,3.035333,3.132333,3.494,3.155667,3.578,3.001,2.932667,2.814,2.721667,3.314,3.21,3.337333,3.079,3.38,3.811,3.715,3.212333,3.404
0.151258289,0.09519744,0.255013347,0.350149015,0.007157006,0.038283496,0.055071819,0.146114868,0.13592037,0.05829018,0.18066709,0.118733461,0.215645277,0.271064686,0.10964087,0.16176265,0.052119873,0.120207351,0.532816355,0.202166859,0.020181845,0.16300273,0.183163168,0.235094364
0.1607801,,,,,,,,,,,,,,,,,,,,,,,
