2.7145889,3.7425802,2.748194,3.6173015,3.0121355,2.6545422,2.6213462,0.79229474,2.6953926,3.0654628,3.2100327,3.1288564,2.387859,3.0306349,3.3364506,2.3251255,3.5900493,3.562071,3.0651865,2.7570605,2.7916884,2.2846363,2.957934,2.7973258,2.8667321,3.7598007,3.9850307,3.2331784,3.6878788,2.43918
3.079,3.596,3.595667,3.453,3.456667,3.559,3.618667,2.748667,3.551333,3.601667,3.425333,2.853,3.035333,3.132333,3.494,3.155667,3.578,3.001,2.932667,2.814,2.721667,3.314,3.21,3.337333,3.079,3.38,3.811,3.715,3.212333,3.404
0.118353725,0.040762007,0.235692855,0.047582237,0.128601191,0.254132563,0.27560446,0.7117531,0.241019468,0.148876665,0.06285529,0.096689948,0.21331231,0.032467212,0.04509142,0.26319049,0.003367598,0.186961375,0.045187367,0.020234354,0.02572741,0.310610664,0.078525264,0.161807992,0.068940526,0.112367063,0.045665351,0.129696265,0.148037531,0.283437163
0.151218362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
