0.2,0.2,0.6,0.0,0.13333333333333333,0.6,0.2,0.06666666666666667,0.25,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2,0.6,0.0,0.2,10.0,3.0,20.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.25,0.25,0.25,0.2,0.3,0.4,0.1,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.5,0.3333333333333333,0.16666666666666666,0.2,0.4,0.4,0.0,0.13333333333333333,0.5333333333333333,0.26666666666666666,0.06666666666666667,0.375,0.625,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,20.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.25,0.375,0.375,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.2,0.2,0.4,0.2,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,0.4,0.4,0.1,0.1,0.4,0.4,0.2,0.0,0.0,0.6,0.4,0.0,10.0,3.0,20.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.75,0.06666666666666667,0.06666666666666667,0.6,0.26666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,0.0,0.037037037037037035,0.9259259259259259,10.0,3.0,30.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.5,0.25,0.0,0.13333333333333333,0.4,0.4,0.06666666666666667,0.125,0.75,0.0,0.125,0.0,0.5,0.5,0.0,0.0,0.0,0.75,0.25,0.0,0.25,0.25,0.5,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,10.0,3.0,30.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.5,0.25,0.0,0.08333333333333333,0.5833333333333334,0.25,0.08333333333333333,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.13333333333333333,0.0,0.6,0.26666666666666666,0.0,0.2,0.4,0.4,10.0,3.0,40.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.25,0.5,0.0,0.08333333333333333,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.25,0.5,0.25,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.375,0.125,0.5,0.0,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.0,1.0,0.0,0.0,10.0,3.0,40.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.1,0.5,0.3,0.1,0.2,0.6,0.2,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.2777777777777778,0.5,0.16666666666666666,0.05555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,20.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.125,0.375,0.25,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.0,0.0,0.375,0.25,0.25,0.125,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.16666666666666666,0.25,0.5,0.08333333333333333,0.5,0.0,0.5,0.0,10.0,6.0,20.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.4,0.058823529411764705,0.17647058823529413,0.6470588235294118,0.11764705882352941,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.0,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.1,0.6,0.2,0.1,0.0,0.5,0.5,0.0,10.0,6.0,20.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
