54.03992,9.549801,0,0,0,0
54.03992,11.197888,0,0,0,0
57.293413,9.934661,0,0,0,0
57.293413,9.432669,0,0,0,0
53.347305,9.071713,0,0,0,0
53.043912,9.044223,0,0,0,0
53.043912,8.986255,0,0,0,0
52.796407,8.962948,0,0,0,0
52.796407,8.894821,0,0,0,0
52.888224,8.896614,0,0,0,0
52.888224,8.927092,0,0,0,0
52.816367,8.909044,0,0,0,0
52.816367,8.928765,0,0,0,0
53.105788,8.980159,0,0,0,0
53.105788,9.03992,0,0,0,0
53.271457,9.114143,0,0,0,0
53.271457,9.170319,0,0,0,0
53.307385,9.167928,0,0,0,0
53.307385,9.227092,0,0,0,0
53.45509,9.25757,0,0,0,0
45.097804,4.057218,0.024111,25207,22465,0
45.097804,4.278331,0.024276,25135,22988,0
44.520958,3.890803,0.024321,25169,23047,0
44.520958,3.92076,0.024156,25072,22780,0
44.742515,3.922383,0.024183,25128,22762,0
44.742515,3.987801,0.024221,25207,22742,0
44.720559,4.022567,0.024004,24980,22538,0
44.720559,3.989539,0.024409,25316,23047,0
44.652695,4.053567,0.024297,25257,22855,0
44.652695,3.999738,0.024296,25345,22723,0
44.608782,4.03659,0.024321,25329,22807,0
44.608782,4.018975,0.024056,25149,22416,0
44.652695,4.031549,0.024482,25511,22936,0
44.726547,4.048758,0.024295,25187,22957,0
44.726547,4.002113,0.024494,25430,23088,0
44.55489,4.00501,0.024181,25308,22490,0
44.55489,3.995624,0.024344,25361,22818,0
44.628743,3.957728,0.024304,25212,22940,0
44.628743,3.973837,0.024272,25429,22534,0
44.542914,3.960626,0.024214,25178,22767,0
44.542914,3.976154,0.024381,25473,22742,0
44.642715,3.982123,0.024297,25329,22748,0
44.642715,4.009066,0.024436,25441,22927,0
44.618762,3.975459,0.024283,25380,22637,0
44.618762,3.959409,0.024343,25510,22592,0
44.640719,3.967115,0.024263,25370,22602,0
44.56487,3.944112,0.024296,25314,22766,0
44.56487,3.970766,0.02433,25317,22849,0
44.467066,3.978936,0.024191,25280,22555,0
44.467066,3.99545,0.024492,25375,23168,0
44.54491,3.927076,0.02416,25158,22662,0
44.54491,3.966825,0.024405,25208,23200,0
44.688623,3.921977,0.0242,25142,22785,0
44.688623,3.97853,0.024361,25553,22572,0
44.558882,3.915082,0.024285,25220,22881,0
44.558882,3.982007,0.024337,25310,22876,0
44.652695,3.952224,0.024195,25338,22479,0
44.652695,3.966594,0.024374,25500,22682,0
44.53493,3.978009,0.024338,25490,22609,0
44.656687,3.942779,0.02437,25264,23026,0
44.656687,3.973663,0.024205,25327,22520,0
44.56487,3.930495,0.024256,25392,22549,0
44.56487,3.959235,0.024324,25490,22575,0
44.646707,3.998868,0.02439,25388,22893,0
44.646707,3.968506,0.024134,25294,22392,0
44.766467,3.985483,0.024238,25273,22683,0
44.766467,3.977429,0.024479,25489,22964,0
44.774451,3.995624,0.024321,25478,22584,0
44.774451,3.970997,0.024186,25060,22875,0
44.610778,3.979457,0.024189,25300,22520,0
54.702595,6.264861,0.002832,22583,5737,0
54.702595,6.354104,0.002843,22930,5503,0
54.988024,6.382789,0.002801,22622,5386,0
54.988024,6.404462,0.002828,22886,5390,0
55.151697,6.450996,0.002805,22759,5292,0
55.151697,6.460558,0.002826,22825,5433,0
55.021956,6.448446,0.002803,22853,5173,0
55.021956,6.452908,0.002832,22971,5345,0
55.05988,6.417849,0.002841,22895,5515,0
54.924152,6.388526,0.002861,23091,5521,0
54.924152,6.377689,0.00283,22807,5489,0
54.872255,6.329243,0.002842,22895,5522,0
54.872255,6.349641,0.002855,23041,5503,0
54.828343,6.331155,0.002855,22925,5626,0
54.828343,6.313944,0.00284,22904,5500,0
54.768463,6.276335,0.002866,22768,5893,0
54.768463,6.234263,0.002847,22812,5656,0
54.802395,6.232351,0.002852,22754,5762,0
54.802395,6.239363,0.002843,22669,5763,0
54.712575,6.24,0.002869,23059,5628,0
54.712575,6.240637,0.00287,22771,5926,0
54.786427,6.254024,0.002831,22399,5912,0
54.870259,6.247649,0.002847,22653,5820,0
54.870259,6.296733,0.002817,22516,5657,0
55.003992,6.359203,0.002832,22397,5926,0
55.003992,6.438247,0.002812,22415,5707,0
55.225549,6.502629,0.002805,22006,6045,0
55.225549,6.669004,0.002761,22070,5540,0
56.025948,6.855139,0.002714,21628,5508,0
56.025948,7.159841,0.002655,21119,5432,0
55.542914,11.506387,0,0,0,0
55.542914,11.321514,0,0,0,0
58.133733,10.486853,0,0,0,0
58.133733,10.013546,0,0,0,0
54.626747,9.812749,0,0,0,0
54.40519,9.809761,0,0,0,0
54.40519,9.824701,0,0,0,0
54.203593,9.788845,0,0,0,0
54.203593,9.790637,0,0,0,0
54.401198,9.809163,0,0,0,0
54.401198,9.873705,0,0,0,0
54.662675,9.92988,0,0,0,0
54.662675,9.994422,0,0,0,0
54.796407,10.036255,0,0,0,0
54.796407,10.107371,0,0,0,0
54.936128,10.130677,0,0,0,0
54.936128,10.220319,0,0,0,0
55.205589,10.257371,0,0,0,0
55.343313,10.292629,0,0,0,0
55.343313,10.396614,0,0,0,0
47.229541,2.406807,0.014466,20727,13674,0
47.229541,5.023855,0.020721,23685,16272,0
45.572854,4.006691,0.024454,25392,23046,0
45.572854,3.829615,0.024213,25239,22673,0
44.471058,3.838075,0.02429,25363,22679,0
44.471058,3.900248,0.024304,25307,22798,0
44.662675,3.899321,0.02432,25218,22971,0
44.662675,3.965145,0.024235,25327,22595,0
44.550898,4.000549,0.024372,25250,23054,0
44.550898,3.926207,0.024305,25120,23083,0
44.622754,3.933102,0.024306,25240,22904,0
44.622754,3.920702,0.024355,25433,22738,0
44.431138,3.906216,0.024444,25347,23087,0
44.431138,3.920586,0.02428,25445,22532,0
44.652695,3.933566,0.024368,25467,22718,0
44.57485,3.95234,0.024483,25603,22802,0
44.57485,3.915487,0.024344,25479,22641,0
44.52495,3.931538,0.024536,25699,22791,0
44.52495,3.904826,0.024191,25274,22566,0
44.423154,3.877187,0.024429,25390,22987,0
44.423154,3.897409,0.024187,25260,22576,0
44.722555,3.9174,0.024321,25329,22809,0
44.722555,3.895729,0.024491,25378,23159,0
44.457086,3.894222,0.024285,25454,22531,0
44.457086,3.904884,0.024235,25309,22624,0
44.53493,3.909577,0.024377,25464,22745,0
44.53493,3.912764,0.024296,25244,22875,0
44.590818,3.951123,0.024285,25233,22863,0
44.590818,3.870233,0.024284,25276,22793,0
44.60479,3.881011,0.024523,25508,23043,0
44.411178,3.902508,0.02441,25484,22798,0
44.411178,3.835931,0.024369,25528,22628,0
44.552894,3.940113,0.024365,25491,22676,0
44.552894,3.880316,0.02438,25374,22887,0
44.497006,3.936927,0.024361,25472,22694,0
44.497006,3.878693,0.024517,25550,22967,0
44.518962,3.892658,0.024301,25420,22621,0
44.518962,3.891557,0.024522,25533,23004,0
44.467066,3.911431,0.024377,25520,22660,0
44.467066,3.884198,0.024498,25618,22817,0
44.506986,3.921919,0.024335,25529,22543,0
44.506986,3.882344,0.024225,25367,22511,0
44.502994,3.881127,0.024299,25364,22702,0
44.578842,3.919254,0.02454,25660,22859,0
44.578842,3.87145,0.024362,25301,22951,0
44.48503,3.90697,0.024327,25408,22704,0
44.48503,3.884719,0.024375,25397,22841,0
44.516966,3.917226,0.024338,25347,22825,0
44.516966,3.906448,0.024487,25316,23242,0
44.582834,3.9061,0.024619,25635,23093,0
54.634731,6.224064,0.002845,22694,5759,0
54.634731,6.224064,0.002854,22885,5652,0
54.816367,6.252749,0.002844,22862,5575,0
54.816367,6.253386,0.002839,22806,5585,0
54.812375,6.252112,0.00284,22928,5468,0
54.812375,6.276972,0.002832,22948,5367,0
54.820359,6.257849,0.002827,22823,5448,0
54.820359,6.300558,0.002854,22985,5551,0
54.884232,6.309482,0.002838,22856,5524,0
54.884232,6.301833,0.00282,22660,5534,0
54.816367,6.303745,0.002843,22870,5563,0
54.816367,6.312669,0.002842,22635,5783,0
54.846307,6.298008,0.002846,22877,5583,0
54.846307,6.255299,0.002848,22893,5585,0
54.706587,6.227251,0.002841,22902,5510,0
54.696607,6.20749,0.002859,22793,5800,0
54.696607,6.199203,0.002851,22876,5630,0
54.656687,6.194104,0.002872,22942,5772,0
54.656687,6.192191,0.002854,22818,5722,0
54.518962,6.144382,0.002876,22893,5869,0
54.518962,6.114422,0.002857,22691,5877,0
54.536926,6.104861,0.002858,22696,5881,0
54.536926,6.095936,0.002857,22570,5996,0
54.650699,6.121434,0.002863,22486,6147,0
54.650699,6.190279,0.002841,22375,6035,0
54.722555,6.24,0.002848,22497,5983,0
54.722555,6.326693,0.002805,22065,5983,0
55.077844,6.45992,0.00279,22017,5882,0
55.9002,6.646693,0.002697,21520,5450,0
55.9002,6.906773,0.002637,21023,5344,0
57.872255,10.405578,0,0,0,0
57.872255,9.999203,0,0,0,0
54.351297,9.862351,0,0,0,0
54.351297,9.736853,0,0,0,0
53.754491,9.558167,0,0,0,0
42.768463,8.014343,0,0,0,0
42.768463,8.046614,0,0,0,0
53.864271,8.066335,0,0,0,0
53.864271,8.102191,0,0,0,0
54.043912,9.577888,0,0,0,0
54.043912,9.673506,0,0,0,0
54.483034,9.733267,0,0,0,0
54.483034,9.39004,0,0,0,0
50.740519,9.40498,0,0,0,0
50.740519,9.339243,0,0,0,0
54.297405,9.357171,0,0,0,0
54.297405,9.807968,0,0,0,0
54.37525,9.9,0,0,0,0
54.730539,9.919124,0,0,0,0
54.730539,9.956773,0,0,0,0
44.682635,4.01967,0.024305,25160,23022,0
44.682635,3.986063,0.024369,25292,22984,0
44.780439,3.97911,0.024463,25491,22921,0
44.780439,3.96248,0.024145,25215,22538,0
44.506986,3.953846,0.024337,25274,22929,0
44.506986,3.978298,0.024274,25217,22858,0
44.862275,4.015266,0.024409,25441,22860,0
44.862275,4.057797,0.024577,25439,23283,0
44.602794,4.021988,0.024556,25583,23014,0
44.684631,3.983687,0.024267,25460,22478,0
44.684631,4.012195,0.024425,25501,22809,0
44.481038,3.944401,0.024334,25351,22806,0
44.481038,3.99064,0.02436,25422,22765,0
44.738523,3.968158,0.024389,25586,22593,0
44.738523,3.936579,0.024352,25346,22859,0
44.674651,4.007212,0.024241,25269,22697,0
44.674651,3.967753,0.024363,25390,22822,0
44.59481,4.011094,0.024399,25438,22839,0
44.59481,3.98444,0.02435,25532,22575,0
44.670659,3.963175,0.02433,25423,22690,0
44.672655,4.028767,0.024525,25506,23052,0
44.672655,3.97853,0.024421,25591,22665,0
44.626747,4.033055,0.024473,25400,23081,0
44.626747,3.968564,0.024524,25516,23033,0
44.61477,3.972794,0.024365,25483,22686,0
44.61477,3.982354,0.024317,25429,22647,0
44.447106,3.949326,0.024622,25602,23151,0
44.447106,3.942257,0.0245,25764,22602,0
44.596806,3.947936,0.024261,25316,22678,0
44.596806,3.92499,0.024604,25656,23025,0
44.740519,3.944401,0.024422,25719,22477,0
44.740519,3.91514,0.024415,25328,23045,0
44.56487,3.97007,0.024381,25601,22550,0
44.552894,3.948341,0.024531,25571,22970,0
44.552894,3.947994,0.024277,25513,22420,0
44.596806,3.942026,0.024428,25558,22732,0
44.596806,3.905231,0.024352,25534,22577,0
44.389222,3.913401,0.024545,25538,23053,0
44.389222,3.9123,0.024476,25566,22839,0
44.706587,3.898336,0.024506,25594,22873,0
44.706587,3.933334,0.024397,25404,22884,0
44.616766,3.92302,0.024544,25517,23082,0
44.45509,3.912127,0.024431,25457,22890,0
44.45509,3.926149,0.024473,25331,23186,0
44.598802,3.903667,0.024354,25432,22735,0
44.598802,3.929684,0.02456,25471,23192,0
44.532934,3.926439,0.02442,25258,23161,0
44.532934,3.91711,0.024258,25138,22935,0
44.522954,3.867974,0.024277,25424,22555,0
44.522954,3.895555,0.024245,25282,22687,0
54.794411,6.254661,0.002879,22947,5843,0
54.794411,6.234263,0.002857,22851,5721,0
54.728543,6.24,0.00285,23073,5429,0
54.728543,6.21259,0.002883,23182,5651,0
54.568862,6.159044,0.002882,23267,5551,0
54.568862,6.155219,0.002879,23267,5524,0
54.634731,6.14502,0.002884,23266,5575,0
54.61477,6.133546,0.002885,23406,5441,0
54.61477,6.158406,0.002859,23059,5528,0
54.618762,6.145657,0.002888,23332,5545,0
54.618762,6.197291,0.002868,22956,5726,0
54.740519,6.190279,0.002875,23226,5527,0
54.740519,6.252749,0.00287,23051,5647,0
54.756487,6.236175,0.002851,22939,5572,0
54.756487,6.246375,0.002872,23111,5604,0
54.864271,6.273785,0.002879,23175,5612,0
54.864271,6.254661,0.002856,22785,5773,0
54.722555,6.27506,0.002873,22966,5765,0
54.790419,6.259761,0.002864,23093,5546,0
54.790419,6.241912,0.002857,22541,6026,0
54.730539,6.243187,0.002874,22845,5898,0
54.730539,6.2349,0.002848,22767,5716,0
54.764471,6.26996,0.002864,22888,5755,0
54.764471,6.282072,0.002861,22708,5900,0
54.896208,6.306932,0.002854,22942,5593,0
54.896208,6.358566,0.00283,22489,5808,0
55.135729,6.404462,0.00279,22287,5612,0
55.135729,6.515378,0.00279,22329,5572,0
55.566866,6.663267,0.002736,21749,5609,0
56.9002,6.896574,0.002657,21261,5303,0
58.670659,10.568127,0,0,0,0
58.670659,10.142629,0,0,0,0
54.844311,10.044622,0,0,0,0
54.844311,10.02251,0,0,0,0
54.590818,9.983665,0,0,0,0
54.483034,9.951394,0,0,0,0
54.483034,9.902988,0,0,0,0
54.602794,9.906574,0,0,0,0
54.602794,9.933466,0,0,0,0
54.726547,9.996215,0,0,0,0
54.726547,10.026693,0,0,0,0
54.702595,10.031474,0,0,0,0
54.702595,10.03745,0,0,0,0
54.828343,10.075697,0,0,0,0
54.828343,10.083466,0,0,0,0
54.846307,10.113347,0,0,0,0
54.994012,10.144422,0,0,0,0
54.994012,10.167131,0,0,0,0
55.127745,10.204183,0,0,0,0
55.127745,10.384064,0,0,0,0
45.37525,3.867394,0.024183,25112,22788,0
45.37525,4.045629,0.024411,25320,23045,0
44.668663,4.052061,0.024264,25216,22835,0
44.668663,4.022451,0.024378,25208,23131,0
44.487026,3.974706,0.024334,25326,22845,0
44.487026,3.983919,0.024396,25155,23255,0
44.748503,3.988091,0.024542,25494,23114,0
44.748503,3.984382,0.024519,25464,23100,0
44.556886,4.026334,0.02453,25510,23058,0
44.556886,3.950312,0.02435,25314,22902,0
44.600798,3.953267,0.024476,25447,23018,0
44.600798,3.955469,0.024397,25367,22942,0
44.57485,3.929568,0.024422,25394,22962,0
44.600798,3.967811,0.024466,25415,23042,0
44.600798,3.960857,0.024435,25553,22756,0
44.656687,3.989366,0.024363,25345,22888,0
44.656687,3.950485,0.024452,25516,22854,0
44.550898,3.962494,0.024599,25421,23366,0
44.550898,3.981441,0.024399,25485,22770,0
44.50499,3.938157,0.024494,25460,23045,0
44.50499,3.930045,0.024495,25526,22948,0
44.61477,3.932059,0.024394,25617,22560,0
44.61477,3.972388,0.024518,25587,22913,0
44.798403,3.991973,0.024514,25425,23146,0
44.530938,3.952977,0.024347,25503,22610,0
44.530938,3.949558,0.024537,25554,23009,0
44.582834,3.922962,0.024575,25582,23063,0
44.582834,3.993132,0.024436,25582,22717,0
44.570858,3.965898,0.024598,25657,23007,0
44.570858,3.988265,0.02437,25521,22642,0
44.800399,3.990872,0.024479,25463,23001,0
44.800399,3.942605,0.024457,25421,23009,0
44.666667,4.002924,0.024454,25380,23064,0
44.666667,3.932813,0.024256,25246,22770,0
44.628743,3.963465,0.024515,25614,22866,0
44.628743,3.980674,0.024461,25535,22848,0
44.606786,3.994175,0.024332,25408,22716,0
44.642715,3.959235,0.024638,25538,23286,0
44.642715,3.916936,0.024461,25564,22804,0
44.646707,3.978009,0.024402,25397,22910,0
44.646707,3.936695,0.024474,25519,22904,0
44.522954,3.956627,0.02453,25515,23051,0
44.522954,3.947472,0.024373,25354,22899,0
44.588822,3.926033,0.024517,25492,23054,0
44.588822,3.90442,0.024358,25354,22863,0
44.578842,3.907781,0.024511,25541,22964,0
44.578842,3.9185,0.02422,25259,22659,0
44.471058,3.898336,0.02455,25459,23187,0
44.558882,3.915951,0.024402,25445,22835,0
44.558882,3.912185,0.024252,25393,22538,0
54.752495,6.40255,0.002867,22810,5862,0
54.752495,6.26996,0.002886,23078,5781,0
54.894212,6.312032,0.002867,23226,5440,0
54.894212,6.327331,0.00287,23281,5418,0
54.98004,6.336255,0.002876,23264,5491,0
54.924152,6.375139,0.002852,23299,5218,0
54.924152,6.377052,0.002863,23486,5141,0
55.055888,6.398088,0.002877,23337,5430,0
55.055888,6.407012,0.002859,23245,5340,0
54.924152,6.399363,0.002877,23194,5572,0
54.924152,6.385976,0.002845,23103,5350,0
55.02994,6.410199,0.002866,23352,5302,0
55.02994,6.433147,0.00285,23271,5231,0
55.111776,6.447171,0.002856,22919,5637,0
55.111776,6.456733,0.002872,23058,5663,0
55.061876,6.47012,0.002853,23092,5435,0
54.94012,6.401912,0.002873,23262,5470,0
54.94012,6.359203,0.002873,23066,5664,0
54.774451,6.327968,0.00288,23080,5718,0
54.774451,6.238088,0.002882,23108,5715,0
54.60479,6.234263,0.002904,23042,5997,0
54.60479,6.201116,0.002884,23065,5774,0
54.754491,6.208127,0.002899,23093,5895,0
54.754491,6.230438,0.002876,22898,5861,0
54.848303,6.276972,0.002864,22933,5707,0
54.848303,6.338167,0.002856,22842,5713,0
55.033932,6.433785,0.002806,22328,5733,0
55.033932,6.56,0.002788,22261,5613,0
55.680639,6.732112,0.002733,21850,5481,0
56.98004,7.027888,0.002648,21356,5120,0
59.231537,11.517542,0,0,0,0
59.231537,11.578088,0,0,0,0
56.469062,10.996016,0,0,0,0
56.469062,10.618327,0,0,0,0
55.339321,10.482072,0,0,0,0
55.339321,10.396016,0,0,0,0
55.143713,10.348207,0,0,0,0
55.143713,10.29741,0,0,0,0
55.167665,10.26753,0,0,0,0
55.167665,10.318924,0,0,0,0
55.363273,10.3751,0,0,0,0
55.552894,10.442629,0,0,0,0
55.552894,10.499402,0,0,0,0
55.59481,10.543625,0,0,0,0
55.59481,10.560956,0,0,0,0
55.772455,10.600996,0,0,0,0
55.772455,10.632072,0,0,0,0
55.868263,10.713347,0,0,0,0
55.868263,10.71753,0,0,0,0
55.944112,10.776096,0,0,0,0
44.640719,3.873188,0.024145,25087,22732,0
44.640719,4.079932,0.024187,25133,22767,0
44.437126,4.039892,0.024147,24877,23050,0
44.437126,3.978994,0.024364,25250,23033,0
44.578842,3.964971,0.024324,25247,22939,0
44.578842,3.929857,0.024218,25377,22479,0
44.62475,3.922035,0.02434,25288,22916,0
44.62475,3.896598,0.024056,24994,22649,0
44.530938,3.874,0.024402,25384,22929,0
44.530938,3.919833,0.024379,25158,23210,0
44.540918,3.945502,0.024264,25146,22940,0
44.59481,3.934783,0.024333,25140,23122,0
44.59481,3.902218,0.024439,25241,23237,0
44.550898,3.876317,0.024323,25306,22848,0
44.550898,3.889181,0.024132,25270,22422,0
44.441118,3.941736,0.024254,25163,22889,0
44.441118,3.870929,0.024206,25243,22650,0
44.586826,3.86722,0.024166,25275,22501,0
44.586826,3.878809,0.024321,25372,22745,0
44.578842,3.88414,0.02427,25242,22811,0
44.526946,3.936579,0.024223,25461,22364,0
44.526946,3.932755,0.02428,25204,22892,0
44.552894,3.928525,0.024188,25162,22726,0
44.552894,3.934435,0.02425,25307,22663,0
44.493014,3.923715,0.024291,25342,22713,0
44.493014,3.95402,0.024288,25292,22780,0
44.690619,3.937564,0.024307,25038,23208,0
44.690619,3.88837,0.024222,25324,22569,0
44.47505,3.899958,0.024226,25218,22738,0
44.47505,3.920355,0.024353,25377,22814,0
44.566866,3.892889,0.024266,25162,22921,0
44.570858,3.925454,0.024264,25171,22901,0
44.570858,3.875796,0.024255,25277,22721,0
44.54491,3.856153,0.024254,25231,22788,0
44.54491,3.917052,0.024249,25217,22796,0
44.411178,3.862411,0.024291,25385,22647,0
44.411178,3.887327,0.02435,25328,22882,0
44.469062,3.901349,0.02422,25250,22672,0
44.469062,3.865424,0.024116,25082,22665,0
44.49501,3.882344,0.024464,25408,23046,0
44.49501,3.871798,0.024283,25317,22732,0
44.337325,3.903493,0.024437,25422,22958,0
44.572854,3.897409,0.024128,25200,22519,0
44.572854,3.940925,0.024388,25135,23267,0
44.449102,3.911547,0.02439,25262,23079,0
44.449102,3.872435,0.024242,25115,22932,0
44.369261,3.851923,0.024402,25061,23413,0
44.369261,3.836105,0.024349,25139,23163,0
44.419162,3.864033,0.024358,25281,22971,0
44.419162,3.854646,0.024244,25257,22723,0
54.740519,6.236813,0.002826,22450,5813,0
54.740519,6.308207,0.002827,22577,5696,0
54.924152,6.30502,0.002832,22754,5564,0
54.924152,6.303745,0.002857,23023,5545,0
54.676647,6.270598,0.002835,22947,5401,0
54.676647,6.252749,0.002812,22721,5400,0
54.864271,6.27761,0.002842,22962,5462,0
54.864271,6.283984,0.002829,22750,5540,0
54.906188,6.317131,0.002826,22813,5447,0
54.906188,6.345817,0.002822,22757,5457,0
54.864271,6.316494,0.002821,22656,5549,0
55.037924,6.328606,0.002823,22726,5507,0
55.037924,6.386614,0.002817,22731,5440,0
54.968064,6.415299,0.002828,22583,5701,0
54.968064,6.380239,0.002826,22711,5547,0
54.89022,6.371315,0.002844,22715,5723,0
54.89022,6.373227,0.002794,22424,5517,0
55.011976,6.370677,0.002813,22428,5701,0
55.011976,6.396175,0.002822,22480,5739,0
54.892216,6.354741,0.002833,22618,5714,0
54.892216,6.349641,0.002813,22296,5832,0
54.916168,6.33243,0.002836,22531,5825,0
54.792415,6.329243,0.002834,22493,5847,0
54.792415,6.289084,0.002838,22528,5856,0
54.926148,6.308845,0.002813,22133,5997,0
54.926148,6.334343,0.002827,22330,5937,0
55.135729,6.410199,0.002783,22177,5657,0
55.135729,6.538964,0.002747,21736,5738,0
55.760479,6.712988,0.002704,21544,5494,0
55.760479,7.011952,0.002657,21251,5315,0
57.546906,12.237064,0,0,0,0
57.546906,9.800797,0,0,0,0
54.399202,9.081116,0,0,0,0
54.399202,8.847291,0,0,0,0
50.017964,8.9549,0,0,0,0
50.017964,9.031434,0,0,0,0
53.746507,9.141434,0,0,0,0
53.746507,9.461554,0,0,0,0
53.710579,9.45259,0,0,0,0
49.892216,8.965936,0,0,0,0
49.892216,8.991633,0,0,0,0
54.301397,9.180279,0,0,0,0
54.301397,9.805578,0,0,0,0
54.447106,9.841434,0,0,0,0
54.447106,9.812151,0,0,0,0
54.319361,9.873705,0,0,0,0
54.319361,9.839044,0,0,0,0
54.630739,9.886853,0,0,0,0
54.630739,9.971713,0,0,0,0
54.578842,9.938845,0,0,0,0
45.341317,4.113539,0.024143,25000,22857,0
45.341317,4.066489,0.024108,24982,22795,0
44.646707,3.92302,0.024046,24982,22641,0
44.646707,3.962364,0.024097,24941,22829,0
44.720559,3.959235,0.024218,25011,23026,0
44.720559,4.001823,0.024316,24948,23368,0
44.640719,3.971809,0.024156,25291,22453,0
44.640719,3.992842,0.024109,25244,22406,0
44.670659,4.000259,0.024221,25257,22664,0
44.580838,3.981717,0.024327,25088,23185,0
44.580838,4.023263,0.024269,25199,22874,0
44.628743,3.978067,0.024237,25311,22625,0
44.628743,4.002866,0.024359,25440,22736,0
44.516966,3.994754,0.024277,25455,22509,0
44.516966,3.929742,0.024003,25020,22477,0
44.626747,4.020655,0.024417,25339,23033,0
44.626747,4.002113,0.024289,25196,22928,0
44.724551,4.007734,0.024168,25267,22517,0
44.724551,3.95176,0.024263,25334,22656,0
44.710579,3.938027,0.024246,25262,22720,0
44.469062,3.936579,0.024099,25220,22416,0
44.469062,3.962769,0.024061,25127,22459,0
44.636727,3.956685,0.02441,25237,23169,0
44.636727,3.944285,0.024204,25216,22684,0
44.586826,3.957612,0.02419,25317,22499,0
44.586826,3.952571,0.02411,25463,22080,0
44.612774,3.979573,0.024403,25339,22999,0
44.612774,3.962711,0.024196,25151,22762,0
44.814371,3.97007,0.024309,25294,22831,0
44.814371,3.969954,0.024269,25321,22690,0
44.481038,3.997594,0.024142,25132,22656,0
44.481038,3.99545,0.024352,25307,22918,0
44.538922,3.954483,0.024277,25357,22657,0
44.538922,3.984672,0.024241,25340,22593,0
44.60479,4.001997,0.024415,25382,22964,0
