2.669667
2.534667
2.534333
2.419333
2.485
2.714333
2.715667
3.353
3.061333
3.225
3.189667
3.538
3.06
3.225
2.999
3.053667
3.597667
4.193667
3.905
3.126333
3.599
3.18
4.003333
3.53
3.445
2.836333
2.703333
2.776667
2.758
2.585
3.090667
3.859333
3.597333
3.416
3.17
3.076333
3.848
3.548
3.275333
3.618333
3.539
3.634667
2.688
2.658333
2.552
2.529
2.72
2.68
2.858333
2.747
2.553
2.979333
2.664
3.156333
3.12
2.644667
3.330667
3.138333
3.34
3.196
3.205
3.17
3.142
3.08
3.09
3.318
3.626333
3.478
3.795
3.739333
3.53
3.332667
3.349667
3.509667
3.941
3.269667
3.470333
3.343333
2.734333
3.765
3.474
3.591667
2.524333
2.851
3.382667
3.363
3.149
3.808
2.645667
2.891333
2.895333
2.746
2.719
3.118667
3.159
3.014
3.355667
4.038333
3.276333
3.457333
3.567333
2.724333
2.472
2.773667
2.469667
2.531667
2.754333
2.585333
3.300333
3.392333
3.285667
3.211333
3.374
2.952333
3.180667
3.002667
3.380333
3.689667
3.66
4.056333
3.685
3.254333
3.716667
3.21
3.748333
3.886667
2.252667
2.274333
2.73
2.875
2.597333
3.004
3.795333
3.336333
3.111333
3.134333
3.134667
3.598667
3.462667
3.420333
3.291333
3.529333
3.356333
3.006
2.829333
2.704
2.692333
2.649
2.714667
2.529333
2.489667
3.249
3.207667
3.318667
3.271333
2.951333
2.887667
3.251667
3.105333
3.294333
2.960667
3.144
3.131333
3.128667
2.950333
3.727667
3.037
3.267333
3.628667
3.128
3.774333
3.079
3.596
3.595667
3.453
3.456667
3.559
3.618667
2.748667
3.551333
3.601667
3.425333
2.853
3.035333
3.132333
3.494
3.155667
3.578
3.001
2.932667
2.814
2.721667
3.314
3.21
3.337333
3.079
3.38
3.811
3.715
3.212333
3.404
